dataset,subproject,gem_id,library_id,library_name,type,pair_id,read,fastq_path,donor_id,flowcell,lane,index,fastq_name_array_express
scRNA-seq,BCLLATLAS_57,nqyw13tk_o7guqugw,196584,BCLL_25_T_2_hashing,hashed_cdna,P6,R1,/scratch/project/production/fastq/H2JYKDRXY/2/fastq/H2JYKDRXY_2_SI-GA-F9_1.fastq.gz,BCLL-25-T,H2JYKDRXY,2,SI-GA-F9,scRNA-seq.BCLL-25-T.BCLLATLAS_57.nqyw13tk_o7guqugw.196584.hashed_cdna.P6.R1.fastq.gz
scRNA-seq,BCLLATLAS_57,nqyw13tk_o7guqugw,196584,BCLL_25_T_2_hashing,hashed_cdna,P7,R1,/scratch/project/production/fastq/H2JYNDRXY/1/fastq/H2JYNDRXY_1_SI-GA-F9_1.fastq.gz,BCLL-25-T,H2JYNDRXY,1,SI-GA-F9,scRNA-seq.BCLL-25-T.BCLLATLAS_57.nqyw13tk_o7guqugw.196584.hashed_cdna.P7.R1.fastq.gz
scRNA-seq,BCLLATLAS_57,nqyw13tk_o7guqugw,196584,BCLL_25_T_2_hashing,hashed_cdna,P8,R1,/scratch/project/production/fastq/H2JYNDRXY/2/fastq/H2JYNDRXY_2_SI-GA-F9_1.fastq.gz,BCLL-25-T,H2JYNDRXY,2,SI-GA-F9,scRNA-seq.BCLL-25-T.BCLLATLAS_57.nqyw13tk_o7guqugw.196584.hashed_cdna.P8.R1.fastq.gz
scRNA-seq,BCLLATLAS_57,p4b145yq_4z8crwqq,196585,BCLL_25_T_1_HTO,hashed_hto,P9,R1,/scratch/project/production/fastq/H2JYNDRXY/1/fastq/H2JYNDRXY_1_IlluminaTruSeqD703_1.fastq.gz,BCLL-25-T,H2JYNDRXY,1,IlluminaTruSeqD703,scRNA-seq.BCLL-25-T.BCLLATLAS_57.p4b145yq_4z8crwqq.196585.hashed_hto.P9.R1.fastq.gz
scRNA-seq,BCLLATLAS_57,p4b145yq_4z8crwqq,196585,BCLL_25_T_1_HTO,hashed_hto,P10,R1,/scratch/project/production/fastq/H2JYNDRXY/2/fastq/H2JYNDRXY_2_IlluminaTruSeqD703_1.fastq.gz,BCLL-25-T,H2JYNDRXY,2,IlluminaTruSeqD703,scRNA-seq.BCLL-25-T.BCLLATLAS_57.p4b145yq_4z8crwqq.196585.hashed_hto.P10.R1.fastq.gz
scRNA-seq,BCLLATLAS_57,nqyw13tk_o7guqugw,196586,BCLL_25_T_2_HTO,hashed_hto,P11,R1,/scratch/project/production/fastq/H2JYNDRXY/1/fastq/H2JYNDRXY_1_IlluminaTruSeqD704_1.fastq.gz,BCLL-25-T,H2JYNDRXY,1,IlluminaTruSeqD704,scRNA-seq.BCLL-25-T.BCLLATLAS_57.nqyw13tk_o7guqugw.196586.hashed_hto.P11.R1.fastq.gz
scRNA-seq,BCLLATLAS_57,nqyw13tk_o7guqugw,196586,BCLL_25_T_2_HTO,hashed_hto,P12,R1,/scratch/project/production/fastq/H2JYNDRXY/2/fastq/H2JYNDRXY_2_IlluminaTruSeqD704_1.fastq.gz,BCLL-25-T,H2JYNDRXY,2,IlluminaTruSeqD704,scRNA-seq.BCLL-25-T.BCLLATLAS_57.nqyw13tk_o7guqugw.196586.hashed_hto.P12.R1.fastq.gz
scRNA-seq,BCLLATLAS_57,p4b145yq_4z8crwqq,196583,BCLL_25_T_1_hashing,hashed_cdna,P1,R2,/scratch/project/production/fastq/H2JYKDRXY/1/fastq/H2JYKDRXY_1_SI-GA-F8_2.fastq.gz,BCLL-25-T,H2JYKDRXY,1,SI-GA-F8,scRNA-seq.BCLL-25-T.BCLLATLAS_57.p4b145yq_4z8crwqq.196583.hashed_cdna.P1.R2.fastq.gz
scRNA-seq,BCLLATLAS_57,p4b145yq_4z8crwqq,196583,BCLL_25_T_1_hashing,hashed_cdna,P2,R2,/scratch/project/production/fastq/H2JYKDRXY/2/fastq/H2JYKDRXY_2_SI-GA-F8_2.fastq.gz,BCLL-25-T,H2JYKDRXY,2,SI-GA-F8,scRNA-seq.BCLL-25-T.BCLLATLAS_57.p4b145yq_4z8crwqq.196583.hashed_cdna.P2.R2.fastq.gz
scRNA-seq,BCLLATLAS_57,p4b145yq_4z8crwqq,196583,BCLL_25_T_1_hashing,hashed_cdna,P3,R2,/scratch/project/production/fastq/H2JYNDRXY/1/fastq/H2JYNDRXY_1_SI-GA-F8_2.fastq.gz,BCLL-25-T,H2JYNDRXY,1,SI-GA-F8,scRNA-seq.BCLL-25-T.BCLLATLAS_57.p4b145yq_4z8crwqq.196583.hashed_cdna.P3.R2.fastq.gz
scRNA-seq,BCLLATLAS_57,p4b145yq_4z8crwqq,196583,BCLL_25_T_1_hashing,hashed_cdna,P4,R2,/scratch/project/production/fastq/H2JYNDRXY/2/fastq/H2JYNDRXY_2_SI-GA-F8_2.fastq.gz,BCLL-25-T,H2JYNDRXY,2,SI-GA-F8,scRNA-seq.BCLL-25-T.BCLLATLAS_57.p4b145yq_4z8crwqq.196583.hashed_cdna.P4.R2.fastq.gz
scRNA-seq,BCLLATLAS_57,nqyw13tk_o7guqugw,196584,BCLL_25_T_2_hashing,hashed_cdna,P5,R2,/scratch/project/production/fastq/H2JYKDRXY/1/fastq/H2JYKDRXY_1_SI-GA-F9_2.fastq.gz,BCLL-25-T,H2JYKDRXY,1,SI-GA-F9,scRNA-seq.BCLL-25-T.BCLLATLAS_57.nqyw13tk_o7guqugw.196584.hashed_cdna.P5.R2.fastq.gz
scRNA-seq,BCLLATLAS_57,nqyw13tk_o7guqugw,196584,BCLL_25_T_2_hashing,hashed_cdna,P6,R2,/scratch/project/production/fastq/H2JYKDRXY/2/fastq/H2JYKDRXY_2_SI-GA-F9_2.fastq.gz,BCLL-25-T,H2JYKDRXY,2,SI-GA-F9,scRNA-seq.BCLL-25-T.BCLLATLAS_57.nqyw13tk_o7guqugw.196584.hashed_cdna.P6.R2.fastq.gz
scRNA-seq,BCLLATLAS_57,nqyw13tk_o7guqugw,196584,BCLL_25_T_2_hashing,hashed_cdna,P7,R2,/scratch/project/production/fastq/H2JYNDRXY/1/fastq/H2JYNDRXY_1_SI-GA-F9_2.fastq.gz,BCLL-25-T,H2JYNDRXY,1,SI-GA-F9,scRNA-seq.BCLL-25-T.BCLLATLAS_57.nqyw13tk_o7guqugw.196584.hashed_cdna.P7.R2.fastq.gz
scRNA-seq,BCLLATLAS_57,nqyw13tk_o7guqugw,196584,BCLL_25_T_2_hashing,hashed_cdna,P8,R2,/scratch/project/production/fastq/H2JYNDRXY/2/fastq/H2JYNDRXY_2_SI-GA-F9_2.fastq.gz,BCLL-25-T,H2JYNDRXY,2,SI-GA-F9,scRNA-seq.BCLL-25-T.BCLLATLAS_57.nqyw13tk_o7guqugw.196584.hashed_cdna.P8.R2.fastq.gz
scRNA-seq,BCLLATLAS_57,p4b145yq_4z8crwqq,196585,BCLL_25_T_1_HTO,hashed_hto,P9,R2,/scratch/project/production/fastq/H2JYNDRXY/1/fastq/H2JYNDRXY_1_IlluminaTruSeqD703_2.fastq.gz,BCLL-25-T,H2JYNDRXY,1,IlluminaTruSeqD703,scRNA-seq.BCLL-25-T.BCLLATLAS_57.p4b145yq_4z8crwqq.196585.hashed_hto.P9.R2.fastq.gz
scRNA-seq,BCLLATLAS_57,p4b145yq_4z8crwqq,196585,BCLL_25_T_1_HTO,hashed_hto,P10,R2,/scratch/project/production/fastq/H2JYNDRXY/2/fastq/H2JYNDRXY_2_IlluminaTruSeqD703_2.fastq.gz,BCLL-25-T,H2JYNDRXY,2,IlluminaTruSeqD703,scRNA-seq.BCLL-25-T.BCLLATLAS_57.p4b145yq_4z8crwqq.196585.hashed_hto.P10.R2.fastq.gz
scRNA-seq,BCLLATLAS_57,nqyw13tk_o7guqugw,196586,BCLL_25_T_2_HTO,hashed_hto,P11,R2,/scratch/project/production/fastq/H2JYNDRXY/1/fastq/H2JYNDRXY_1_IlluminaTruSeqD704_2.fastq.gz,BCLL-25-T,H2JYNDRXY,1,IlluminaTruSeqD704,scRNA-seq.BCLL-25-T.BCLLATLAS_57.nqyw13tk_o7guqugw.196586.hashed_hto.P11.R2.fastq.gz
scRNA-seq,BCLLATLAS_57,nqyw13tk_o7guqugw,196586,BCLL_25_T_2_HTO,hashed_hto,P12,R2,/scratch/project/production/fastq/H2JYNDRXY/2/fastq/H2JYNDRXY_2_IlluminaTruSeqD704_2.fastq.gz,BCLL-25-T,H2JYNDRXY,2,IlluminaTruSeqD704,scRNA-seq.BCLL-25-T.BCLLATLAS_57.nqyw13tk_o7guqugw.196586.hashed_hto.P12.R2.fastq.gz
scATAC-seq,BCLLATLAS_17,jbp85ve3_3179tpob,155165,BCLL_9_T,ATAC,P1,R1,/scratch/project/production/fastq/HK7YLDRXX/1/fastq/HK7YLDRXX_1_SI-NA-A3_1.fastq.gz,BCLL-9-T,HK7YLDRXX,1,SI-NA-A3,scATAC-seq.BCLL-9-T.BCLLATLAS_17.jbp85ve3_3179tpob.155165.ATAC.P1.R1.fastq.gz
scATAC-seq,BCLLATLAS_17,jbp85ve3_3179tpob,155165,BCLL_9_T,ATAC,P1,R2,/scratch/project/production/fastq/HK7YLDRXX/1/fastq/HK7YLDRXX_1_SI-NA-A3_UMI2.fastq.gz,BCLL-9-T,HK7YLDRXX,1,SI-NA-A3,scATAC-seq.BCLL-9-T.BCLLATLAS_17.jbp85ve3_3179tpob.155165.ATAC.P1.R2.fastq.gz
scATAC-seq,BCLLATLAS_17,jbp85ve3_3179tpob,155165,BCLL_9_T,ATAC,P1,R3,/scratch/project/production/fastq/HK7YLDRXX/1/fastq/HK7YLDRXX_1_SI-NA-A3_2.fastq.gz,BCLL-9-T,HK7YLDRXX,1,SI-NA-A3,scATAC-seq.BCLL-9-T.BCLLATLAS_17.jbp85ve3_3179tpob.155165.ATAC.P1.R3.fastq.gz
scATAC-seq,BCLLATLAS_17,jbp85ve3_3179tpob,155165,BCLL_9_T,ATAC,P2,R1,/scratch/project/production/fastq/HK7YLDRXX/2/fastq/HK7YLDRXX_2_SI-NA-A3_1.fastq.gz,BCLL-9-T,HK7YLDRXX,2,SI-NA-A3,scATAC-seq.BCLL-9-T.BCLLATLAS_17.jbp85ve3_3179tpob.155165.ATAC.P2.R1.fastq.gz
scATAC-seq,BCLLATLAS_17,jbp85ve3_3179tpob,155165,BCLL_9_T,ATAC,P2,R2,/scratch/project/production/fastq/HK7YLDRXX/2/fastq/HK7YLDRXX_2_SI-NA-A3_UMI2.fastq.gz,BCLL-9-T,HK7YLDRXX,2,SI-NA-A3,scATAC-seq.BCLL-9-T.BCLLATLAS_17.jbp85ve3_3179tpob.155165.ATAC.P2.R2.fastq.gz
scATAC-seq,BCLLATLAS_17,jbp85ve3_3179tpob,155165,BCLL_9_T,ATAC,P2,R3,/scratch/project/production/fastq/HK7YLDRXX/2/fastq/HK7YLDRXX_2_SI-NA-A3_2.fastq.gz,BCLL-9-T,HK7YLDRXX,2,SI-NA-A3,scATAC-seq.BCLL-9-T.BCLLATLAS_17.jbp85ve3_3179tpob.155165.ATAC.P2.R3.fastq.gz
scATAC-seq,BCLLATLAS_20,sy59df1i_56bwpc10,155160,BCLL_8_T,ATAC,P1,R1,/scratch/project/production/fastq/HK7YLDRXX/1/fastq/HK7YLDRXX_1_SI-NA-E3_1.fastq.gz,BCLL-8-T,HK7YLDRXX,1,SI-NA-E3,scATAC-seq.BCLL-8-T.BCLLATLAS_20.sy59df1i_56bwpc10.155160.ATAC.P1.R1.fastq.gz
scATAC-seq,BCLLATLAS_20,sy59df1i_56bwpc10,155160,BCLL_8_T,ATAC,P1,R2,/scratch/project/production/fastq/HK7YLDRXX/1/fastq/HK7YLDRXX_1_SI-NA-E3_UMI2.fastq.gz,BCLL-8-T,HK7YLDRXX,1,SI-NA-E3,scATAC-seq.BCLL-8-T.BCLLATLAS_20.sy59df1i_56bwpc10.155160.ATAC.P1.R2.fastq.gz
scATAC-seq,BCLLATLAS_20,sy59df1i_56bwpc10,155160,BCLL_8_T,ATAC,P1,R3,/scratch/project/production/fastq/HK7YLDRXX/1/fastq/HK7YLDRXX_1_SI-NA-E3_2.fastq.gz,BCLL-8-T,HK7YLDRXX,1,SI-NA-E3,scATAC-seq.BCLL-8-T.BCLLATLAS_20.sy59df1i_56bwpc10.155160.ATAC.P1.R3.fastq.gz
scATAC-seq,BCLLATLAS_20,sy59df1i_56bwpc10,155160,BCLL_8_T,ATAC,P2,R1,/scratch/project/production/fastq/HK7YLDRXX/2/fastq/HK7YLDRXX_2_SI-NA-E3_1.fastq.gz,BCLL-8-T,HK7YLDRXX,2,SI-NA-E3,scATAC-seq.BCLL-8-T.BCLLATLAS_20.sy59df1i_56bwpc10.155160.ATAC.P2.R1.fastq.gz
scATAC-seq,BCLLATLAS_20,sy59df1i_56bwpc10,155160,BCLL_8_T,ATAC,P2,R2,/scratch/project/production/fastq/HK7YLDRXX/2/fastq/HK7YLDRXX_2_SI-NA-E3_UMI2.fastq.gz,BCLL-8-T,HK7YLDRXX,2,SI-NA-E3,scATAC-seq.BCLL-8-T.BCLLATLAS_20.sy59df1i_56bwpc10.155160.ATAC.P2.R2.fastq.gz
scATAC-seq,BCLLATLAS_20,sy59df1i_56bwpc10,155160,BCLL_8_T,ATAC,P2,R3,/scratch/project/production/fastq/HK7YLDRXX/2/fastq/HK7YLDRXX_2_SI-NA-E3_2.fastq.gz,BCLL-8-T,HK7YLDRXX,2,SI-NA-E3,scATAC-seq.BCLL-8-T.BCLLATLAS_20.sy59df1i_56bwpc10.155160.ATAC.P2.R3.fastq.gz
scATAC-seq,BCLLATLAS_20,aks0q3tw_lsr4h73j,155161,BCLL_8_T_FACS,ATAC,P3,R1,/scratch/project/production/fastq/HK7YLDRXX/1/fastq/HK7YLDRXX_1_SI-NA-F3_1.fastq.gz,BCLL-8-T,HK7YLDRXX,1,SI-NA-F3,scATAC-seq.BCLL-8-T.BCLLATLAS_20.aks0q3tw_lsr4h73j.155161.ATAC.P3.R1.fastq.gz
scATAC-seq,BCLLATLAS_20,aks0q3tw_lsr4h73j,155161,BCLL_8_T_FACS,ATAC,P3,R2,/scratch/project/production/fastq/HK7YLDRXX/1/fastq/HK7YLDRXX_1_SI-NA-F3_UMI2.fastq.gz,BCLL-8-T,HK7YLDRXX,1,SI-NA-F3,scATAC-seq.BCLL-8-T.BCLLATLAS_20.aks0q3tw_lsr4h73j.155161.ATAC.P3.R2.fastq.gz
scATAC-seq,BCLLATLAS_20,aks0q3tw_lsr4h73j,155161,BCLL_8_T_FACS,ATAC,P3,R3,/scratch/project/production/fastq/HK7YLDRXX/1/fastq/HK7YLDRXX_1_SI-NA-F3_2.fastq.gz,BCLL-8-T,HK7YLDRXX,1,SI-NA-F3,scATAC-seq.BCLL-8-T.BCLLATLAS_20.aks0q3tw_lsr4h73j.155161.ATAC.P3.R3.fastq.gz
scATAC-seq,BCLLATLAS_20,aks0q3tw_lsr4h73j,155161,BCLL_8_T_FACS,ATAC,P4,R1,/scratch/project/production/fastq/HK7YLDRXX/2/fastq/HK7YLDRXX_2_SI-NA-F3_1.fastq.gz,BCLL-8-T,HK7YLDRXX,2,SI-NA-F3,scATAC-seq.BCLL-8-T.BCLLATLAS_20.aks0q3tw_lsr4h73j.155161.ATAC.P4.R1.fastq.gz
scATAC-seq,BCLLATLAS_20,aks0q3tw_lsr4h73j,155161,BCLL_8_T_FACS,ATAC,P4,R2,/scratch/project/production/fastq/HK7YLDRXX/2/fastq/HK7YLDRXX_2_SI-NA-F3_UMI2.fastq.gz,BCLL-8-T,HK7YLDRXX,2,SI-NA-F3,scATAC-seq.BCLL-8-T.BCLLATLAS_20.aks0q3tw_lsr4h73j.155161.ATAC.P4.R2.fastq.gz
scATAC-seq,BCLLATLAS_20,aks0q3tw_lsr4h73j,155161,BCLL_8_T_FACS,ATAC,P4,R3,/scratch/project/production/fastq/HK7YLDRXX/2/fastq/HK7YLDRXX_2_SI-NA-F3_2.fastq.gz,BCLL-8-T,HK7YLDRXX,2,SI-NA-F3,scATAC-seq.BCLL-8-T.BCLLATLAS_20.aks0q3tw_lsr4h73j.155161.ATAC.P4.R3.fastq.gz
scATAC-seq,BCLLATLAS_20,fnpetv1y_agr9h7v4,155162,BCLL_9_T_FACS,ATAC,P5,R1,/scratch/project/production/fastq/HK7YLDRXX/1/fastq/HK7YLDRXX_1_SI-NA-G3_1.fastq.gz,BCLL-9-T,HK7YLDRXX,1,SI-NA-G3,scATAC-seq.BCLL-9-T.BCLLATLAS_20.fnpetv1y_agr9h7v4.155162.ATAC.P5.R1.fastq.gz
scATAC-seq,BCLLATLAS_20,fnpetv1y_agr9h7v4,155162,BCLL_9_T_FACS,ATAC,P5,R2,/scratch/project/production/fastq/HK7YLDRXX/1/fastq/HK7YLDRXX_1_SI-NA-G3_UMI2.fastq.gz,BCLL-9-T,HK7YLDRXX,1,SI-NA-G3,scATAC-seq.BCLL-9-T.BCLLATLAS_20.fnpetv1y_agr9h7v4.155162.ATAC.P5.R2.fastq.gz
scATAC-seq,BCLLATLAS_20,fnpetv1y_agr9h7v4,155162,BCLL_9_T_FACS,ATAC,P5,R3,/scratch/project/production/fastq/HK7YLDRXX/1/fastq/HK7YLDRXX_1_SI-NA-G3_2.fastq.gz,BCLL-9-T,HK7YLDRXX,1,SI-NA-G3,scATAC-seq.BCLL-9-T.BCLLATLAS_20.fnpetv1y_agr9h7v4.155162.ATAC.P5.R3.fastq.gz
scATAC-seq,BCLLATLAS_20,fnpetv1y_agr9h7v4,155162,BCLL_9_T_FACS,ATAC,P6,R1,/scratch/project/production/fastq/HK7YLDRXX/2/fastq/HK7YLDRXX_2_SI-NA-G3_1.fastq.gz,BCLL-9-T,HK7YLDRXX,2,SI-NA-G3,scATAC-seq.BCLL-9-T.BCLLATLAS_20.fnpetv1y_agr9h7v4.155162.ATAC.P6.R1.fastq.gz
scATAC-seq,BCLLATLAS_20,fnpetv1y_agr9h7v4,155162,BCLL_9_T_FACS,ATAC,P6,R2,/scratch/project/production/fastq/HK7YLDRXX/2/fastq/HK7YLDRXX_2_SI-NA-G3_UMI2.fastq.gz,BCLL-9-T,HK7YLDRXX,2,SI-NA-G3,scATAC-seq.BCLL-9-T.BCLLATLAS_20.fnpetv1y_agr9h7v4.155162.ATAC.P6.R2.fastq.gz
scATAC-seq,BCLLATLAS_20,fnpetv1y_agr9h7v4,155162,BCLL_9_T_FACS,ATAC,P6,R3,/scratch/project/production/fastq/HK7YLDRXX/2/fastq/HK7YLDRXX_2_SI-NA-G3_2.fastq.gz,BCLL-9-T,HK7YLDRXX,2,SI-NA-G3,scATAC-seq.BCLL-9-T.BCLLATLAS_20.fnpetv1y_agr9h7v4.155162.ATAC.P6.R3.fastq.gz
scATAC-seq,BCLLATLAS_26,jmjpvq6z_fr6c4nyp,158345,BCLL_10_T,ATAC,P1,R1,/scratch/project/production/fastq/HKCJJDRXX/1/fastq/HKCJJDRXX_1_SI-NA-B4_1.fastq.gz,BCLL-10-T,HKCJJDRXX,1,SI-NA-B4,scATAC-seq.BCLL-10-T.BCLLATLAS_26.jmjpvq6z_fr6c4nyp.158345.ATAC.P1.R1.fastq.gz
scATAC-seq,BCLLATLAS_26,jmjpvq6z_fr6c4nyp,158345,BCLL_10_T,ATAC,P1,R2,/scratch/project/production/fastq/HKCJJDRXX/1/fastq/HKCJJDRXX_1_SI-NA-B4_UMI2.fastq.gz,BCLL-10-T,HKCJJDRXX,1,SI-NA-B4,scATAC-seq.BCLL-10-T.BCLLATLAS_26.jmjpvq6z_fr6c4nyp.158345.ATAC.P1.R2.fastq.gz
scATAC-seq,BCLLATLAS_26,jmjpvq6z_fr6c4nyp,158345,BCLL_10_T,ATAC,P1,R3,/scratch/project/production/fastq/HKCJJDRXX/1/fastq/HKCJJDRXX_1_SI-NA-B4_2.fastq.gz,BCLL-10-T,HKCJJDRXX,1,SI-NA-B4,scATAC-seq.BCLL-10-T.BCLLATLAS_26.jmjpvq6z_fr6c4nyp.158345.ATAC.P1.R3.fastq.gz
scATAC-seq,BCLLATLAS_26,jmjpvq6z_fr6c4nyp,158345,BCLL_10_T,ATAC,P2,R1,/scratch/project/production/fastq/HKCJJDRXX/2/fastq/HKCJJDRXX_2_SI-NA-B4_1.fastq.gz,BCLL-10-T,HKCJJDRXX,2,SI-NA-B4,scATAC-seq.BCLL-10-T.BCLLATLAS_26.jmjpvq6z_fr6c4nyp.158345.ATAC.P2.R1.fastq.gz
scATAC-seq,BCLLATLAS_26,jmjpvq6z_fr6c4nyp,158345,BCLL_10_T,ATAC,P2,R2,/scratch/project/production/fastq/HKCJJDRXX/2/fastq/HKCJJDRXX_2_SI-NA-B4_UMI2.fastq.gz,BCLL-10-T,HKCJJDRXX,2,SI-NA-B4,scATAC-seq.BCLL-10-T.BCLLATLAS_26.jmjpvq6z_fr6c4nyp.158345.ATAC.P2.R2.fastq.gz
scATAC-seq,BCLLATLAS_26,jmjpvq6z_fr6c4nyp,158345,BCLL_10_T,ATAC,P2,R3,/scratch/project/production/fastq/HKCJJDRXX/2/fastq/HKCJJDRXX_2_SI-NA-B4_2.fastq.gz,BCLL-10-T,HKCJJDRXX,2,SI-NA-B4,scATAC-seq.BCLL-10-T.BCLLATLAS_26.jmjpvq6z_fr6c4nyp.158345.ATAC.P2.R3.fastq.gz
scATAC-seq,BCLLATLAS_26,yja17lfh_kdslhq0g,158346,BCLL_11_T,ATAC,P3,R1,/scratch/project/production/fastq/HKCJJDRXX/1/fastq/HKCJJDRXX_1_SI-NA-C4_1.fastq.gz,BCLL-11-T,HKCJJDRXX,1,SI-NA-C4,scATAC-seq.BCLL-11-T.BCLLATLAS_26.yja17lfh_kdslhq0g.158346.ATAC.P3.R1.fastq.gz
scATAC-seq,BCLLATLAS_26,yja17lfh_kdslhq0g,158346,BCLL_11_T,ATAC,P3,R2,/scratch/project/production/fastq/HKCJJDRXX/1/fastq/HKCJJDRXX_1_SI-NA-C4_UMI2.fastq.gz,BCLL-11-T,HKCJJDRXX,1,SI-NA-C4,scATAC-seq.BCLL-11-T.BCLLATLAS_26.yja17lfh_kdslhq0g.158346.ATAC.P3.R2.fastq.gz
scATAC-seq,BCLLATLAS_26,yja17lfh_kdslhq0g,158346,BCLL_11_T,ATAC,P3,R3,/scratch/project/production/fastq/HKCJJDRXX/1/fastq/HKCJJDRXX_1_SI-NA-C4_2.fastq.gz,BCLL-11-T,HKCJJDRXX,1,SI-NA-C4,scATAC-seq.BCLL-11-T.BCLLATLAS_26.yja17lfh_kdslhq0g.158346.ATAC.P3.R3.fastq.gz
scATAC-seq,BCLLATLAS_26,yja17lfh_kdslhq0g,158346,BCLL_11_T,ATAC,P4,R1,/scratch/project/production/fastq/HKCJJDRXX/2/fastq/HKCJJDRXX_2_SI-NA-C4_1.fastq.gz,BCLL-11-T,HKCJJDRXX,2,SI-NA-C4,scATAC-seq.BCLL-11-T.BCLLATLAS_26.yja17lfh_kdslhq0g.158346.ATAC.P4.R1.fastq.gz
scATAC-seq,BCLLATLAS_26,yja17lfh_kdslhq0g,158346,BCLL_11_T,ATAC,P4,R2,/scratch/project/production/fastq/HKCJJDRXX/2/fastq/HKCJJDRXX_2_SI-NA-C4_UMI2.fastq.gz,BCLL-11-T,HKCJJDRXX,2,SI-NA-C4,scATAC-seq.BCLL-11-T.BCLLATLAS_26.yja17lfh_kdslhq0g.158346.ATAC.P4.R2.fastq.gz
scATAC-seq,BCLLATLAS_26,yja17lfh_kdslhq0g,158346,BCLL_11_T,ATAC,P4,R3,/scratch/project/production/fastq/HKCJJDRXX/2/fastq/HKCJJDRXX_2_SI-NA-C4_2.fastq.gz,BCLL-11-T,HKCJJDRXX,2,SI-NA-C4,scATAC-seq.BCLL-11-T.BCLLATLAS_26.yja17lfh_kdslhq0g.158346.ATAC.P4.R3.fastq.gz
scATAC-seq,BCLLATLAS_26,u51p7uvm_s5fhku31,158347,BCLL_10_T_FACS,ATAC,P5,R1,/scratch/project/production/fastq/HKCJJDRXX/1/fastq/HKCJJDRXX_1_SI-NA-D4_1.fastq.gz,BCLL-10-T,HKCJJDRXX,1,SI-NA-D4,scATAC-seq.BCLL-10-T.BCLLATLAS_26.u51p7uvm_s5fhku31.158347.ATAC.P5.R1.fastq.gz
scATAC-seq,BCLLATLAS_26,u51p7uvm_s5fhku31,158347,BCLL_10_T_FACS,ATAC,P5,R2,/scratch/project/production/fastq/HKCJJDRXX/1/fastq/HKCJJDRXX_1_SI-NA-D4_UMI2.fastq.gz,BCLL-10-T,HKCJJDRXX,1,SI-NA-D4,scATAC-seq.BCLL-10-T.BCLLATLAS_26.u51p7uvm_s5fhku31.158347.ATAC.P5.R2.fastq.gz
scATAC-seq,BCLLATLAS_26,u51p7uvm_s5fhku31,158347,BCLL_10_T_FACS,ATAC,P5,R3,/scratch/project/production/fastq/HKCJJDRXX/1/fastq/HKCJJDRXX_1_SI-NA-D4_2.fastq.gz,BCLL-10-T,HKCJJDRXX,1,SI-NA-D4,scATAC-seq.BCLL-10-T.BCLLATLAS_26.u51p7uvm_s5fhku31.158347.ATAC.P5.R3.fastq.gz
scATAC-seq,BCLLATLAS_26,u51p7uvm_s5fhku31,158347,BCLL_10_T_FACS,ATAC,P6,R1,/scratch/project/production/fastq/HKCJJDRXX/2/fastq/HKCJJDRXX_2_SI-NA-D4_1.fastq.gz,BCLL-10-T,HKCJJDRXX,2,SI-NA-D4,scATAC-seq.BCLL-10-T.BCLLATLAS_26.u51p7uvm_s5fhku31.158347.ATAC.P6.R1.fastq.gz
scATAC-seq,BCLLATLAS_26,u51p7uvm_s5fhku31,158347,BCLL_10_T_FACS,ATAC,P6,R2,/scratch/project/production/fastq/HKCJJDRXX/2/fastq/HKCJJDRXX_2_SI-NA-D4_UMI2.fastq.gz,BCLL-10-T,HKCJJDRXX,2,SI-NA-D4,scATAC-seq.BCLL-10-T.BCLLATLAS_26.u51p7uvm_s5fhku31.158347.ATAC.P6.R2.fastq.gz
scATAC-seq,BCLLATLAS_26,u51p7uvm_s5fhku31,158347,BCLL_10_T_FACS,ATAC,P6,R3,/scratch/project/production/fastq/HKCJJDRXX/2/fastq/HKCJJDRXX_2_SI-NA-D4_2.fastq.gz,BCLL-10-T,HKCJJDRXX,2,SI-NA-D4,scATAC-seq.BCLL-10-T.BCLLATLAS_26.u51p7uvm_s5fhku31.158347.ATAC.P6.R3.fastq.gz
scATAC-seq,BCLLATLAS_26,u51p7uvm_s5fhku31,158347,BCLL_10_T_FACS,ATAC,P7,R1,/scratch/project/production/fastq/HKCW2DRXX/1/fastq/HKCW2DRXX_1_SI-NA-D4_1.fastq.gz,BCLL-10-T,HKCW2DRXX,1,SI-NA-D4,scATAC-seq.BCLL-10-T.BCLLATLAS_26.u51p7uvm_s5fhku31.158347.ATAC.P7.R1.fastq.gz
scATAC-seq,BCLLATLAS_26,u51p7uvm_s5fhku31,158347,BCLL_10_T_FACS,ATAC,P7,R2,/scratch/project/production/fastq/HKCW2DRXX/1/fastq/HKCW2DRXX_1_SI-NA-D4_UMI2.fastq.gz,BCLL-10-T,HKCW2DRXX,1,SI-NA-D4,scATAC-seq.BCLL-10-T.BCLLATLAS_26.u51p7uvm_s5fhku31.158347.ATAC.P7.R2.fastq.gz
scATAC-seq,BCLLATLAS_26,u51p7uvm_s5fhku31,158347,BCLL_10_T_FACS,ATAC,P7,R3,/scratch/project/production/fastq/HKCW2DRXX/1/fastq/HKCW2DRXX_1_SI-NA-D4_2.fastq.gz,BCLL-10-T,HKCW2DRXX,1,SI-NA-D4,scATAC-seq.BCLL-10-T.BCLLATLAS_26.u51p7uvm_s5fhku31.158347.ATAC.P7.R3.fastq.gz
